0,1,2,3,4,5,6,7,8,9,10,11
TrackerBoosting,Bolt,0.012746175636344496,0.017193278558418113,0.013173208166582696,0.017193278558418113,0.012493237852841007,0.017193278558418113,0.012666240953934451,0.017193278558418113,0.013046329667748673,0.017193278558418113
TrackerBoosting,Bolt2,0.014548593851936785,0.31987084301739865,0.014534520837440931,0.31987084301739865,0.014132501922614045,0.31987084301739865,0.014517042241284263,0.31987084301739865,0.014046480606851975,0.31987084301739865
TrackerBoosting,Box,0.04315108185560389,0.13889258861980894,0.04368963348915658,0.13889258861980894,0.04306154232762621,0.13889258861980894,0.04298848060753744,0.13889258861980894,0.04278990754057832,0.13889258861980894
TrackerBoosting,Boy,0.013187068170562541,0.5578137335808497,0.01528502426292942,0.5578137335808497,0.013013041601003321,0.5578137335808497,0.013494217300254616,0.5578137335808497,0.012893708340955243,0.5578137335808497
TrackerBoosting,Car1,0.018337098641097095,0.08515287518569681,0.01859818739538137,0.08515287518569681,0.018400047427668115,0.08515287518569681,0.01900428658215074,0.08515287518569681,0.018664760180236696,0.08515287518569681
TrackerBoosting,Car2,0.018013324467361463,0.3531260563774082,0.020072668871977666,0.3531260563774082,0.017815364799276104,0.3531260563774082,0.017885913683278125,0.3531260563774082,0.01810847786932753,0.3531260563774082
TrackerBoosting,Car24,0.007623090363248696,0.39660076600625216,0.007846967901177329,0.39660076600625216,0.0074199393499775204,0.39660076600625216,0.007721485722767862,0.39660076600625216,0.00797338739282152,0.39660076600625216
TrackerBoosting,Car4,0.04415668084836912,0.22614462997137635,0.04403233879973354,0.22614462997137635,0.04244280059297712,0.22614462997137635,0.043017311511298194,0.22614462997137635,0.04392053530509692,0.22614462997137635
TrackerBoosting,CarDark,0.007442631816348252,0.8171089079688321,0.007728608853051249,0.8171089079688321,0.007346887431022919,0.8171089079688321,0.0073965048920256364,0.8171089079688321,0.008085237330911656,0.8171089079688321
TrackerBoosting,CarScale,0.009951318818679885,0.397241530418906,0.010832557543494065,0.397241530418906,0.009987387709574165,0.397241530418906,0.010051905221490225,0.397241530418906,0.010696398266165629,0.397241530418906
TrackerBoosting,ClifBar,0.011754444884446862,0.14939198199019835,0.011203480391643908,0.14939198199019835,0.011291679534389084,0.14939198199019835,0.011403636510920662,0.14939198199019835,0.012085546812643493,0.14939198199019835
TrackerBoosting,Coke,0.023003935347741474,0.4616848914155167,0.022431897784781964,0.4616848914155167,0.022590614625633526,0.4616848914155167,0.02288167756145349,0.4616848914155167,0.024217386345682476,0.4616848914155167
TrackerBoosting,Couple,0.011719803889032019,0.06071142567273665,0.011653116466393026,0.06071142567273665,0.011386444956121757,0.06071142567273665,0.011891797962263894,0.06071142567273665,0.011745910198774637,0.06071142567273665
TrackerBoosting,Coupon,0.025560941171510223,0.9039423887700117,0.026183905457064404,0.9039423887700117,0.025825429971615757,0.9039423887700117,0.026156858707957118,0.9039423887700117,0.02664584508263929,0.9039423887700117
TrackerBoosting,Crossing,0.008760335793341168,0.695790448940125,0.009193522546224782,0.695790448940125,0.008266992331415958,0.695790448940125,0.00870728542946085,0.695790448940125,0.009449002257282237,0.695790448940125
TrackerBoosting,Crowds,0.01151759148864847,0.5863606012192023,0.011824782498521796,0.5863606012192023,0.011408634451261569,0.5863606012192023,0.01204642269128843,0.5863606012192023,0.012398392131930832,0.5863606012192023
TrackerBoosting,Dancer,0.024862190963826757,0.599372815742272,0.024428979575079664,0.599372815742272,0.023954098056333056,0.599372815742272,0.024508762392387314,0.599372815742272,0.0252277863766867,0.599372815742272
TrackerBoosting,Dancer2,0.029175639936398774,0.7524817297448356,0.02839339880244516,0.7524817297448356,0.027666318846097326,0.7524817297448356,0.028009732662723993,0.7524817297448356,0.029199682641050915,0.7524817297448356
TrackerBoosting,David2,0.008870531837461235,0.6794353437058495,0.008765333964966697,0.6794353437058495,0.008691206983456188,0.6794353437058495,0.008945042094421948,0.6794353437058495,0.009697089340841828,0.6794353437058495
TrackerBoosting,David3,0.025408614260447358,0.4554829311064146,0.026843144317264533,0.4554829311064146,0.02456278672685775,0.4554829311064146,0.024942171652872897,0.4554829311064146,0.025837434085135735,0.4554829311064146
TrackerBoosting,Deer,0.03397541714446789,0.3692669799371268,0.03621873812599732,0.3692669799371268,0.03221507719741176,0.3692669799371268,0.03280777930509305,0.3692669799371268,0.03410276076168818,0.3692669799371268
TrackerBoosting,Diving,0.013713554117114255,0.16884940010722718,0.014056728880495877,0.16884940010722718,0.01303780235058554,0.16884940010722718,0.014325112658306625,0.16884940010722718,0.01378350310727932,0.16884940010722718
TrackerBoosting,Dog,0.015630811657251407,0.3410296420697397,0.016276359363934886,0.3410296420697397,0.01592716244796755,0.3410296420697397,0.016257653205247954,0.3410296420697397,0.01593443305469169,0.3410296420697397
TrackerBoosting,Dog1,0.011962138465992778,0.5405444393464186,0.012243892683202752,0.5405444393464186,0.012160231139147621,0.5405444393464186,0.012583929198967747,0.5405444393464186,0.012390281337114803,0.5405444393464186
TrackerBoosting,Doll,0.01464253908868652,0.4768130406095558,0.014295114596390724,0.4768130406095558,0.014689404672414672,0.4768130406095558,0.014979182199896914,0.4768130406095558,0.015691072608593138,0.4768130406095558
TrackerBoosting,DragonBaby,0.020919245982753368,0.22981468614729825,0.020959287391247736,0.22981468614729825,0.021195893099621527,0.22981468614729825,0.02120422096658229,0.22981468614729825,0.021131503152449535,0.22981468614729825
TrackerBoosting,Dudek,0.05559013848302313,0.7031566573021911,0.05492049896322718,0.7031566573021911,0.05557097789344659,0.7031566573021911,0.05505859834712156,0.7031566573021911,0.055163018140372555,0.7031566573021911
TrackerBoosting,FaceOcc1,0.039669055118343545,0.7592708559205558,0.03911326837908805,0.7592708559205558,0.040875624164870464,0.7592708559205558,0.039284261127032455,0.7592708559205558,0.03963626745593435,0.7592708559205558
TrackerBoosting,FaceOcc2,0.03748910858845598,0.6893110862446303,0.03652585386390384,0.6893110862446303,0.03800060673565753,0.6893110862446303,0.03635791242166313,0.6893110862446303,0.036812340787328514,0.6893110862446303
TrackerBoosting,Fish,0.027150938382980595,0.15748425347848333,0.026223800629439648,0.15748425347848333,0.027431610202036032,0.15748425347848333,0.026464629980353135,0.15748425347848333,0.02647413307685925,0.15748425347848333
TrackerBoosting,FleetFace,0.08075445190428922,0.5999161124860491,0.08068486633934774,0.5999161124860491,0.08507035429686831,0.5999161124860491,0.07937739904814214,0.5999161124860491,0.07997307498117993,0.5999161124860491
TrackerBoosting,Football,0.013878013788552367,0.7122021407794424,0.014798104721911181,0.7122021407794424,0.014434385868408351,0.7122021407794424,0.014251759387470113,0.7122021407794424,0.014391736770715695,0.7122021407794424
TrackerBoosting,Freeman1,0.0074940234041522445,0.22553429390454025,0.007995112330244032,0.22553429390454025,0.007683539895739364,0.22553429390454025,0.0076304858712395686,0.22553429390454025,0.007562637138944635,0.22553429390454025
TrackerBoosting,Girl,0.011099557451902806,0.2990253977621642,0.010912929225476771,0.2990253977621642,0.010719224269000713,0.2990253977621642,0.01065654347729172,0.2990253977621642,0.01056881411767176,0.2990253977621642
TrackerBoosting,Girl2,0.022531878054145815,0.060947266065359,0.022673599544915726,0.060947266065359,0.022590933739916445,0.060947266065359,0.022422527652901803,0.060947266065359,0.02250297132329215,0.060947266065359
TrackerBoosting,Gym,0.013990575523741115,0.3072272847452181,0.014054807471849427,0.3072272847452181,0.014001354148307481,0.3072272847452181,0.014268826546347129,0.3072272847452181,0.014100056322208319,0.3072272847452181
TrackerBoosting,Human2,0.04633696291720604,0.6013628368622711,0.04644892694581273,0.6013628368622711,0.046534862099146715,0.6013628368622711,0.0457018006826687,0.6013628368622711,0.045521801496987056,0.6013628368622711
TrackerBoosting,Human3,0.016083765603650827,0.011210032344459352,0.016517410401931408,0.011210032344459352,0.016625095166713285,0.011210032344459352,0.015837385300976756,0.011210032344459352,0.016206497718585802,0.011210032344459352
TrackerBoosting,Human4,0.016394313132304966,0.07303739712642608,0.0167259325829798,0.07303739712642608,0.016750031566743345,0.07303739712642608,0.01599297437446749,0.07303739712642608,0.016102831360103185,0.07303739712642608
TrackerBoosting,Human5,0.009939977090183844,0.24979990543511224,0.009941298034268343,0.24979990543511224,0.010778555421270599,0.24979990543511224,0.009511720077275939,0.24979990543511224,0.00962002661253404,0.24979990543511224
TrackerBoosting,Human6,0.01125920219345917,0.21291061576739911,0.011380307657731896,0.21291061576739911,0.011672724233069533,0.21291061576739911,0.011288312471511868,0.21291061576739911,0.011306295742970589,0.21291061576739911
TrackerBoosting,Human7,0.020501841040479397,0.28273496453482583,0.020705601135111853,0.28273496453482583,0.020495144319382777,0.28273496453482583,0.02066023814053218,0.28273496453482583,0.020498311589061298,0.28273496453482583
TrackerBoosting,Human8,0.016936699004609215,0.5057825225213511,0.016272452211919128,0.5057825225213511,0.016420321610963337,0.5057825225213511,0.0162133522357049,0.5057825225213511,0.016311027046080232,0.5057825225213511
TrackerBoosting,Human9,0.020973131395191566,0.04289841058010173,0.020405059151375887,0.04289841058010173,0.020622387577063195,0.04289841058010173,0.020705328256578892,0.04289841058010173,0.02042764156507684,0.04289841058010173
TrackerBoosting,Ironman,0.018279724787744273,0.06968885775760772,0.01799768589660686,0.06968885775760772,0.018141611031860575,0.06968885775760772,0.018213949712389464,0.06968885775760772,0.017973313651105806,0.06968885775760772
TrackerBoosting,Jogging,0.015349997240363043,0.17391880028206333,0.015638694153855198,0.17391880028206333,0.015527897220598748,0.17391880028206333,0.015530999693452468,0.17391880028206333,0.01637742176987114,0.17391880028206333
TrackerBoosting,Jogging2,0.022258348472950395,0.13257123870302925,0.022681209919006774,0.13257123870302925,0.022648385579327607,0.13257123870302925,0.022840101497664106,0.13257123870302925,0.023764866311244994,0.13257123870302925
TrackerBoosting,Jump,0.012466164161539705,0.05511985209851632,0.012549092385910593,0.05511985209851632,0.012467688570435797,0.05511985209851632,0.012792681299552574,0.05511985209851632,0.013112087528717434,0.05511985209851632
TrackerBoosting,Jumping,0.010033498908180456,0.14852203010778814,0.010080027429037273,0.14852203010778814,0.00968550273236516,0.14852203010778814,0.009730963595467702,0.14852203010778814,0.010122228041722428,0.14852203010778814
TrackerBoosting,KiteSurf,0.008148750614581052,0.2955900967333976,0.008449249827412403,0.2955900967333976,0.008309726056248114,0.2955900967333976,0.008535621801785057,0.2955900967333976,0.008472765515956413,0.2955900967333976
TrackerBoosting,Lemming,0.03276598777309193,0.2655469879674217,0.032649795612967644,0.2655469879674217,0.03257770495994187,0.2655469879674217,0.03259001802847867,0.2655469879674217,0.03344348860510556,0.2655469879674217
TrackerBoosting,Liquor,0.039979917520791365,0.2626325127809066,0.03934548455623711,0.2626325127809066,0.038954664554623854,0.2626325127809066,0.039348611415069436,0.2626325127809066,0.0383670350459187,0.2626325127809066
TrackerBoosting,Man,0.008630630662133492,0.9133324818816076,0.00859276093269125,0.9133324818816076,0.008544369354985176,0.9133324818816076,0.008840442778945487,0.9133324818816076,0.00857004766268571,0.9133324818816076
TrackerBoosting,Matrix,0.013206265873677129,0.2596458393111582,0.013643705209784519,0.2596458393111582,0.013692174864709195,0.2596458393111582,0.013887517555450589,0.2596458393111582,0.01361292879625894,0.2596458393111582
TrackerBoosting,Mhyang,0.02320316843141562,0.7949938400182757,0.023548867663588005,0.7949938400182757,0.023421796251103716,0.7949938400182757,0.023932507978907353,0.7949938400182757,0.02325796878462433,0.7949938400182757
TrackerBoosting,MotorRolling,0.0705890479890504,0.13879177417137314,0.07034286748755694,0.13879177417137314,0.06968642076421161,0.13879177417137314,0.07296288870973446,0.13879177417137314,0.06869719945427709,0.13879177417137314
TrackerBoosting,MountainBike,0.021503232008830288,0.652707987813831,0.02165442729530227,0.652707987813831,0.021619665197470907,0.652707987813831,0.022157262431605314,0.652707987813831,0.021247920264149543,0.652707987813831
TrackerBoosting,Panda,0.007296658007905583,0.5036802912341619,0.007794303347424951,0.5036802912341619,0.00778938129906848,0.5036802912341619,0.007931365087665492,0.5036802912341619,0.007554076787457927,0.5036802912341619
TrackerBoosting,RedTeam,0.007516463566448278,0.5253293994750973,0.007638449057938625,0.5253293994750973,0.007999312510135992,0.5253293994750973,0.007809927742199312,0.5253293994750973,0.007732209941609432,0.5253293994750973
TrackerBoosting,Rubik,0.029298781502431263,0.4551058231558448,0.03035152159255695,0.4551058231558448,0.030392181074706964,0.4551058231558448,0.029691515425034738,0.4551058231558448,0.02907978654849288,0.4551058231558448
TrackerBoosting,Shaking,0.023579292715929037,0.5929059489926558,0.024091953900605992,0.5929059489926558,0.024140390145515674,0.5929059489926558,0.02394631741153572,0.5929059489926558,0.023616334851823996,0.5929059489926558
TrackerBoosting,Singer1,0.016636514946382065,0.3538872438280002,0.01677448596536545,0.3538872438280002,0.016723589289368682,0.3538872438280002,0.016906393432691555,0.3538872438280002,0.01624566651400458,0.3538872438280002
TrackerBoosting,Singer2,0.03963707509243028,0.04314956111208739,0.04155969672382465,0.04314956111208739,0.04115511962239831,0.04314956111208739,0.04067326608524255,0.04314956111208739,0.03955231117594902,0.04314956111208739
TrackerBoosting,Skater,0.024358652700049305,0.5963704236128924,0.023455349893459397,0.5963704236128924,0.02435668784148988,0.5963704236128924,0.0240963179187002,0.5963704236128924,0.02349041610495679,0.5963704236128924
TrackerBoosting,Skater2,0.017121882060470134,0.5475487931616299,0.01654503466902668,0.5475487931616299,0.01694606522438049,0.5475487931616299,0.01753871001988635,0.5475487931616299,0.01664226959351937,0.5475487931616299
TrackerBoosting,Skating1,0.017769487513171475,0.3447198321772298,0.018205392834807096,0.3447198321772298,0.018697208388008146,0.3447198321772298,0.018901874962101377,0.3447198321772298,0.01818048124576708,0.3447198321772298
TrackerBoosting,Skating2,0.025672726577589913,0.16255772037061791,0.02609757599539848,0.16255772037061791,0.025880189140818233,0.16255772037061791,0.026888277898605734,0.16255772037061791,0.025796559142788472,0.16255772037061791
TrackerBoosting,Skiing,0.00853268061280668,0.08040374386981215,0.009048543992173598,0.08040374386981215,0.008436414542650006,0.08040374386981215,0.010230823927836988,0.08040374386981215,0.008584135177672331,0.08040374386981215
TrackerBoosting,Soccer,0.029726119911802216,0.08376385425367366,0.029050399128925052,0.08376385425367366,0.028686237250028872,0.08376385425367366,0.029788779579757403,0.08376385425367366,0.02869328884779816,0.08376385425367366
TrackerBoosting,Subway,0.009686171119261948,0.15835666638250348,0.00936135251486023,0.15835666638250348,0.009428827453979608,0.15835666638250348,0.009388277014562619,0.15835666638250348,0.009373013476503054,0.15835666638250348
TrackerBoosting,Surfer,0.008363235673674817,0.03676370685127328,0.00829601928076606,0.03676370685127328,0.008532250425903467,0.03676370685127328,0.008348953912082518,0.03676370685127328,0.008351752136889842,0.03676370685127328
TrackerBoosting,Suv,0.018021070567371133,0.12422598431506852,0.01811318608168932,0.12422598431506852,0.017971934116347177,0.12422598431506852,0.018830352520075692,0.12422598431506852,0.01818739307969275,0.12422598431506852
TrackerBoosting,Sylvester,0.017280002717356996,0.6105955039760167,0.01740974287678473,0.6105955039760167,0.017622025621250346,0.6105955039760167,0.01784204936941297,0.6105955039760167,0.017411950847294463,0.6105955039760167
TrackerBoosting,Tiger1,0.033345648144304504,0.09839221610259162,0.03395949100751431,0.09839221610259162,0.03488184843794918,0.09839221610259162,0.03295268917504785,0.09839221610259162,0.03318468968330997,0.09839221610259162
TrackerBoosting,Tiger2,0.029039039725698282,0.1077556756030482,0.02952058781404641,0.1077556756030482,0.03000113604674041,0.1077556756030482,0.028672932946632756,0.1077556756030482,0.028760719586914608,0.1077556756030482
TrackerBoosting,Toy,0.016063881327323715,0.18390428290215155,0.015994570293020184,0.18390428290215155,0.016482968258665,0.18390428290215155,0.01597968434455327,0.18390428290215155,0.01601593987698096,0.18390428290215155
TrackerBoosting,Trans,0.0573814268126931,0.5006378141662957,0.05560015470742563,0.5006378141662957,0.05590100542049097,0.5006378141662957,0.05555257889267174,0.5006378141662957,0.05477231694656917,0.5006378141662957
TrackerBoosting,Trellis,0.03285919259190758,0.32960823973870196,0.03256214527881093,0.32960823973870196,0.033766098321489704,0.32960823973870196,0.03263357270874557,0.32960823973870196,0.03225330448604048,0.32960823973870196
TrackerBoosting,Twinnings,0.021806571879257684,0.5732001443278529,0.021407200164942967,0.5732001443278529,0.022342884453028008,0.5732001443278529,0.021619424709965432,0.5732001443278529,0.02127803576275074,0.5732001443278529
TrackerBoosting,Vase,0.016180602855690094,0.2619520723672175,0.015968408195293455,0.2619520723672175,0.016296957669045126,0.2619520723672175,0.016421394215418963,0.2619520723672175,0.016006186331888484,0.2619520723672175
TrackerBoosting,Walking,0.015362508081289231,0.5549085755608085,0.01613539392572412,0.5549085755608085,0.015973877662366794,0.5549085755608085,0.015526044259664045,0.5549085755608085,0.01566751757831558,0.5549085755608085
TrackerBoosting,Walking2,0.01960623109387894,0.4884320153499214,0.019772120754185944,0.4884320153499214,0.01985212744029528,0.4884320153499214,0.01964707905556725,0.4884320153499214,0.019306114433581826,0.4884320153499214
TrackerBoosting,Woman,0.01209199857223905,0.16755027222200386,0.012554207270771403,0.16755027222200386,0.01237023287030038,0.16755027222200386,0.012635739889998929,0.16755027222200386,0.012324414320595094,0.16755027222200386
TrackerCSRT,Basketball,0.02120786378663233,0.7315852075417971,0.021631467844970134,0.7315852075417971,0.021418216340438424,0.7315852075417971,0.021826498683930773,0.7315852075417971,0.021677345082753582,0.7315852075417971
TrackerCSRT,Biker,0.014866157640104898,0.26337265764308604,0.01471634245206141,0.26337265764308604,0.014836842884211771,0.26337265764308604,0.014330352390800367,0.26337265764308604,0.015251913720723436,0.26337265764308604
TrackerCSRT,Bird1,0.002444121148372249,0.020344376705578603,0.0025245788155072967,0.020344376705578603,0.0023750005113138024,0.020344376705578603,0.0024460675227696302,0.020344376705578603,0.0024008641853319633,0.020344376705578603
TrackerCSRT,Bird2,0.024106596255026456,0.6055910178120744,0.025500512694536365,0.6055910178120744,0.024323397102063965,0.6055910178120744,0.023774798336431348,0.6055910178120744,0.025058446252838876,0.6055910178120744
TrackerCSRT,BlurBody,0.03295870158061744,0.5804793381113613,0.03374773948163888,0.5804793381113613,0.034103140483998595,0.5804793381113613,0.03461250797362891,0.5804793381113613,0.03321684886105131,0.5804793381113613
TrackerCSRT,BlurCar1,0.023996728327169512,0.8282777548192177,0.023710034504729603,0.8282777548192177,0.0251524447740158,0.8282777548192177,0.024444298262255387,0.8282777548192177,0.024627398678398697,0.8282777548192177
TrackerCSRT,BlurCar2,0.027847169336444662,0.8529536818186302,0.02739984950691455,0.8529536818186302,0.027693698184706687,0.8529536818186302,0.027425610315557826,0.8529536818186302,0.030651295947590865,0.8529536818186302
TrackerCSRT,BlurCar3,0.02341394002343722,0.2322955040145848,0.021910601893183043,0.2322955040145848,0.022494343146779356,0.2322955040145848,0.02277152676188007,0.2322955040145848,0.0238937203529922,0.2322955040145848
TrackerCSRT,BlurCar4,0.045302352110961584,0.6005552732635092,0.04361808552858709,0.6005552732635092,0.04553057009726577,0.6005552732635092,0.04494132713801394,0.6005552732635092,0.048468523344781245,0.6005552732635092
TrackerCSRT,BlurFace,0.02879742676694113,0.7639272446152748,0.028226866206011763,0.7639272446152748,0.030676838388009164,0.7639272446152748,0.028955996196702628,0.7639272446152748,0.028732813740199748,0.7639272446152748
TrackerCSRT,BlurOwl,0.02230309240832608,0.8061977600202328,0.022333415661478413,0.8061977600202328,0.022457540298072266,0.8061977600202328,0.023464999759187474,0.8061977600202328,0.022761918683808002,0.8061977600202328
TrackerCSRT,Board,0.03758036477991647,0.6010640805218453,0.0359374848047485,0.6010640805218453,0.037068445747492934,0.6010640805218453,0.03733948231214485,0.6010640805218453,0.03973065162093278,0.6010640805218453
TrackerCSRT,Bolt,0.017020790647274266,0.7355476233781587,0.016738258032339554,0.7355476233781587,0.01684877880284054,0.7355476233781587,0.01730424275325406,0.7355476233781587,0.018019559569741248,0.7355476233781587
TrackerCSRT,Bolt2,0.02559007267606806,0.6741533749571688,0.024258238104368657,0.6741533749571688,0.024374477304106038,0.6741533749571688,0.025548137895724063,0.6741533749571688,0.026572289531748023,0.6741533749571688
TrackerCSRT,Box,0.02729442698542351,0.3251990442495252,0.026808243882374114,0.3251990442495252,0.026742803968381627,0.3251990442495252,0.027351986312596634,0.3251990442495252,0.027388477902080603,0.3251990442495252
TrackerCSRT,Boy,0.017922502454311394,0.7830294236887975,0.01758080829311465,0.7830294236887975,0.017738010804891274,0.7830294236887975,0.01861691972410803,0.7830294236887975,0.01834630244270729,0.7830294236887975
TrackerCSRT,Car1,0.017513822155022785,0.4662451179218811,0.01932020659369102,0.4662451179218811,0.01781418468113373,0.4662451179218811,0.017824030507820998,0.4662451179218811,0.018447626646642703,0.4662451179218811
TrackerCSRT,Car2,0.01876838314896605,0.8107663539477388,0.01786542712330525,0.8107663539477388,0.018300176126917242,0.8107663539477388,0.01819040238583024,0.8107663539477388,0.02029268371736854,0.8107663539477388
TrackerCSRT,Car24,0.013560265164052563,0.4122838197471951,0.013162867360667197,0.4122838197471951,0.013762043090875701,0.4122838197471951,0.013150681928918842,0.4122838197471951,0.013947274236600096,0.4122838197471951
TrackerCSRT,Car4,0.019422048202612736,0.8332674396559474,0.018729326661075518,0.8332674396559474,0.02001595337667976,0.8332674396559474,0.019239835673993098,0.8332674396559474,0.021106254795715065,0.8332674396559474
TrackerCSRT,CarDark,0.015158862322390092,0.7170394644577284,0.014832545028528115,0.7170394644577284,0.01577324666684591,0.7170394644577284,0.01527141431864166,0.7170394644577284,0.015280075785879838,0.7170394644577284
TrackerCSRT,CarScale,0.01668577165878797,0.6086684704458607,0.01648389581853726,0.6086684704458607,0.017386146255683757,0.6086684704458607,0.016402578421739703,0.6086684704458607,0.017051277665179415,0.6086684704458607
TrackerCSRT,ClifBar,0.01364206318565123,0.4869619286600823,0.013606036445873233,0.4869619286600823,0.013967990771115317,0.4869619286600823,0.013888653776056931,0.4869619286600823,0.014132955810282299,0.4869619286600823
TrackerCSRT,Coke,0.015722625656641006,0.5081572507118758,0.016266319789027824,0.5081572507118758,0.017217919959757768,0.5081572507118758,0.015991646461582625,0.5081572507118758,0.015572354578122451,0.5081572507118758
TrackerCSRT,Couple,0.01698051798710848,0.6316663641100678,0.017137007395129158,0.6316663641100678,0.018300649717087888,0.6316663641100678,0.016900246980474154,0.6316663641100678,0.01763402147294742,0.6316663641100678
TrackerCSRT,Coupon,0.017568820584840276,0.8736881028633634,0.017702132541862155,0.8736881028633634,0.01830201271509594,0.8736881028633634,0.01788902739246557,0.8736881028633634,0.018461068475152723,0.8736881028633634
TrackerCSRT,Crossing,0.01414991729991802,0.7447453376414792,0.014105597295799232,0.7447453376414792,0.014612183315762525,0.7447453376414792,0.013789181513949774,0.7447453376414792,0.016373783590057513,0.7447453376414792
TrackerCSRT,Crowds,0.014421565985599084,0.625214811897409,0.014930577336695953,0.625214811897409,0.015916655341072644,0.625214811897409,0.01445957752377487,0.625214811897409,0.014995201608874258,0.625214811897409
TrackerCSRT,Dancer,0.018991750334985742,0.7407531140683297,0.01874313489838084,0.7407531140683297,0.019417962626158927,0.7407531140683297,0.01868737944346026,0.7407531140683297,0.018904329781830095,0.7407531140683297
TrackerCSRT,Dancer2,0.023225822950796452,0.6458623299651058,0.02266587609175687,0.6458623299651058,0.023674060374854814,0.6458623299651058,0.023228510373339967,0.6458623299651058,0.023218936733919806,0.6458623299651058
TrackerCSRT,David2,0.01042658208441329,0.7280877363595212,0.010943392010905282,0.7280877363595212,0.010662768173507208,0.7280877363595212,0.010845489713896745,0.7280877363595212,0.01053799726129743,0.7280877363595212
TrackerCSRT,David3,0.02461706223301053,0.801390272250708,0.024410762299188572,0.801390272250708,0.02578251485125126,0.801390272250708,0.025270115780927773,0.801390272250708,0.02413252074080656,0.801390272250708
TrackerCSRT,Deer,0.025200481610383033,0.7700960603937409,0.024617232313943346,0.7700960603937409,0.027600891998464726,0.7700960603937409,0.024672186175179103,0.7700960603937409,0.026268356524563715,0.7700960603937409
TrackerCSRT,Diving,0.013039620958375112,0.3273410045000265,0.014009362835746412,0.3273410045000265,0.012938490408291207,0.3273410045000265,0.013231995837859865,0.3273410045000265,0.012880721366181732,0.3273410045000265
TrackerCSRT,Dog,0.02450126337338114,0.44255606766607136,0.023121825175597525,0.44255606766607136,0.022542503638231515,0.44255606766607136,0.022443670908173473,0.44255606766607136,0.02260610613631758,0.44255606766607136
TrackerCSRT,Dog1,0.015258586760211853,0.7585694597125008,0.015926056517269235,0.7585694597125008,0.015660211823033465,0.7585694597125008,0.015882464277185183,0.7585694597125008,0.015815104238233044,0.7585694597125008
TrackerCSRT,Doll,0.021497114933330015,0.7717348144394048,0.021201438761951436,0.7717348144394048,0.020956328004048872,0.7717348144394048,0.021783272010732362,0.7717348144394048,0.02189852114199164,0.7717348144394048
TrackerCSRT,DragonBaby,0.00686015982393784,0.2441482044106268,0.006311042993827757,0.2441482044106268,0.005904959237961134,0.2441482044106268,0.006292373490303525,0.2441482044106268,0.007007871606451066,0.2441482044106268
TrackerCSRT,Dudek,0.03520978020044034,0.8056865887223232,0.03444237670495525,0.8056865887223232,0.034495130252626335,0.8056865887223232,0.03686024304570971,0.8056865887223232,0.03502939250279486,0.8056865887223232
